127.0.0.1 - - [23/Nov/2016:09:14:17 -0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:15 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409139 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:15 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409140 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:16 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409141 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:16 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409142 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:16 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409143 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:17 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409144 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:17 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409145 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:17 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409146 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:17 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409147 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409148 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409149 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409150 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409151 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:19 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409152 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:19 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409153 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:19 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409154 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:20 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409155 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:20 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409156 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:20 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409157 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:20 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409158 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409159 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409160 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409161 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409162 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:22 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409163 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:22 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409164 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:22 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409165 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:22 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409166 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:23 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409167 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:23 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409168 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:23 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409169 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409170 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409171 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409172 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409173 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:25 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409174 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:25 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409175 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:25 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409176 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:25 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409177 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:26 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409178 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:26 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409179 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:26 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409180 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:27 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409181 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:27 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409182 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:27 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409183 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:27 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409184 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409185 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409186 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409187 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409188 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:29 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409189 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:29 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409190 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:29 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409191 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:29 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409192 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:30 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409193 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:30 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409194 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:30 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409195 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:31 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409196 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:31 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409197 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:31 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409198 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:31 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409199 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:32 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409200 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:32 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409201 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:32 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409202 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:32 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409203 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409204 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409205 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409206 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:34 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409207 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:34 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409208 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:34 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409209 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:34 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409210 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409211 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409212 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409213 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409214 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:36 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409215 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:36 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409216 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:36 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409217 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:36 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409218 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:37 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409219 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:37 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409220 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:37 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409221 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:38 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409222 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:38 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409223 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:38 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409224 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:38 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409225 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:39 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409226 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:39 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409227 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:39 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409228 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:39 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409229 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:40 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409230 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:40 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409231 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:40 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409232 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:41 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409233 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:41 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409234 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:41 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409235 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:41 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409236 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:42 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409237 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:43 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409238 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:44 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409239 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:45 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409240 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:46 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409241 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:48 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409242 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:48 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409243 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:50 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409244 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:50 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409245 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:52 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409246 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:52 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409247 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:54 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409248 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:54 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409249 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:55 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409250 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:56 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409251 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:57 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409252 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:58 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409253 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:17:59 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409254 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:01 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409255 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:01 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409256 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:02 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409257 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:03 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409258 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:04 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409259 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:06 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409260 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:06 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409261 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:08 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409262 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:08 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409263 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:10 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409264 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:11 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409265 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:12 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409266 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:12 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409267 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:13 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409268 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:14 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409269 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:16 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409270 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:16 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409271 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409272 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:18 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409273 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:20 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409274 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409275 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:21 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409276 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:22 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409277 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409278 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:24 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409279 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:26 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409280 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:26 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409281 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409282 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:28 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409283 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:30 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409284 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:30 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409285 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:31 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409286 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409287 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409288 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409289 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:35 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409290 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:37 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409291 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:37 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409292 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:38 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409293 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:39 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409294 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:40 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409295 HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:41 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409296 HTTP/1.1" 200 9805
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:42 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409297 HTTP/1.1" 200 9796
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:18:44 -0300] "GET /jenkins/setupWizard/setupWizardFirstUser HTTP/1.1" 200 1355
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:32 -0300] "POST /jenkins/setupWizard/createAdminUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/ HTTP/1.1" 200 4086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/updateCenter/installStatus?_=1479903409298 HTTP/1.1" 200 9786
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/headshot.png HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/title.png HTTP/1.1" 200 2510
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/16x16/help.png HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/24x24/new-package.png HTTP/1.1" 200 922
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/24x24/user.png HTTP/1.1" 200 1242
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/24x24/notepad.png HTTP/1.1" 200 955
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/24x24/gear2.png HTTP/1.1" 200 1460
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/plugin/credentials/images/24x24/credentials.png HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/16x16/notepad.png HTTP/1.1" 200 383
